review_id,employee_id,review_year,performance_rating,bonus_band,goal_status
703424,11712,2025,2.8,Medium,Met
703425,11713,2024,2.9,Medium,Met
703426,11713,2025,3.7,Low,Met
703427,11714,2024,2.8,Low,Exceeded
703428,11714,2025,4.9,Low,Exceeded
703429,11715,2024,3.5,High,Partially Met
703430,11715,2025,3.2,Medium,Exceeded
703431,11716,2024,3.4,Medium,Exceeded
703432,11716,2025,4.1,Medium,Met
703433,11717,2024,4.2,High,Met
703434,11717,2025,4.8,Medium,Met
703435,11718,2024,4.1,Medium,Met
703436,11718,2025,2.5,High,Met
703437,11719,2024,4.0,Medium,Exceeded
703438,11719,2025,4.4,Medium,Partially Met
703439,11720,2024,4.6,High,Exceeded
703440,11720,2025,3.2,Low,Exceeded
703441,11721,2024,3.6,Low,Partially Met
703442,11721,2025,3.3,Medium,Exceeded
703443,11722,2024,3.7,Medium,Exceeded
703444,11722,2025,2.8,High,Exceeded
703445,11723,2024,5.0,High,Exceeded
703446,11723,2025,4.2,Low,Exceeded
703447,11724,2024,3.5,Medium,Met
703448,11724,2025,3.0,High,Met
703449,11725,2024,3.9,Medium,Exceeded
703450,11725,2025,3.9,Low,Met
703451,11726,2024,4.1,Medium,Exceeded
703452,11726,2025,3.2,Medium,Met
703453,11727,2024,3.0,Low,Exceeded
703454,11727,2025,3.2,Medium,Met
703455,11728,2024,2.5,Medium,Met
703456,11728,2025,4.2,Medium,Met
703457,11729,2024,2.9,High,Exceeded
703458,11729,2025,2.6,High,Met
703459,11730,2024,3.2,Medium,Met
703460,11730,2025,2.6,Medium,Met
703461,11731,2024,4.5,Medium,Partially Met
703462,11731,2025,3.9,Medium,Partially Met
703463,11732,2024,3.2,Medium,Met
703464,11732,2025,3.4,Medium,Met
703465,11733,2024,3.4,High,Met
703466,11733,2025,3.5,Medium,Exceeded
703467,11734,2024,3.9,Medium,Met
703468,11734,2025,3.8,Medium,Met
703469,11735,2024,3.5,High,Met
703470,11735,2025,3.7,High,Met
703471,11736,2024,3.3,Medium,Met
703472,11736,2025,4.4,Medium,Met
703473,11737,2024,3.5,Medium,Met
703474,11737,2025,3.1,High,Partially Met
703475,11738,2024,3.1,Medium,Met
703476,11738,2025,4.5,Medium,Exceeded
703477,11739,2024,2.2,High,Met
703478,11739,2025,4.3,Medium,Met
703479,11740,2024,3.6,Medium,Partially Met
703480,11740,2025,3.3,High,Exceeded
703481,11741,2024,4.3,High,Met
703482,11741,2025,3.9,Medium,Met
703483,11742,2024,3.5,Medium,Met
703484,11742,2025,3.3,Low,Met
703485,11743,2024,2.2,High,Met
703486,11743,2025,3.3,High,Met
703487,11744,2024,4.3,Medium,Met
703488,11744,2025,3.3,Medium,Met
703489,11745,2024,4.3,Medium,Met
703490,11745,2025,4.1,High,Met
703491,11746,2024,3.4,Medium,Met
703492,11746,2025,3.3,Medium,Exceeded
703493,11747,2024,2.8,Medium,Exceeded
703494,11747,2025,4.0,High,Met
703495,11748,2024,4.7,Medium,Met
703496,11748,2025,3.3,Medium,Exceeded
703497,11749,2024,2.4,High,Met
703498,11749,2025,3.6,Medium,Met
703499,11750,2024,3.6,Medium,Met
703500,11750,2025,3.1,Low,Met
703501,11751,2024,2.7,Medium,Exceeded
703502,11751,2025,2.9,Low,Exceeded
703503,11752,2024,4.0,Medium,Met
703504,11752,2025,4.5,Medium,Met
703505,11753,2024,3.6,High,Partially Met
703506,11753,2025,2.7,Medium,Met
703507,11754,2024,3.4,High,Met
703508,11754,2025,3.6,Low,Partially Met
703509,11755,2024,3.6,Medium,Partially Met
703510,11755,2025,3.0,Medium,Exceeded
703511,11756,2024,3.3,High,Met
703512,11756,2025,1.5,Medium,Met
703513,11757,2024,4.3,High,Met
703514,11757,2025,4.8,High,Exceeded
703515,11758,2024,3.1,High,Met
703516,11758,2025,3.9,High,Met
703517,11759,2024,3.9,High,Met
703518,11759,2025,3.7,Medium,Exceeded
703519,11760,2024,2.9,High,Exceeded
703520,11760,2025,2.8,Medium,Partially Met
703521,11761,2024,3.9,Medium,Met
703522,11761,2025,4.0,Medium,Exceeded
703523,11762,2024,2.5,Low,Met
703524,11762,2025,4.8,High,Met
703525,11763,2024,3.6,Medium,Exceeded
703526,11763,2025,3.7,Low,Met
703527,11764,2024,4.0,High,Partially Met
703528,11764,2025,2.4,Medium,Met
703529,11765,2024,3.7,Low,Met
703530,11765,2025,4.7,Medium,Partially Met
703531,11766,2024,2.9,Low,Met
703532,11766,2025,3.3,Medium,Met
703533,11767,2024,2.7,Medium,Exceeded
703534,11767,2025,3.5,Medium,Exceeded
703535,11768,2024,3.2,Low,Met
703536,11768,2025,3.0,Low,Met
703537,11769,2024,4.3,Medium,Met
703538,11769,2025,3.6,Medium,Met
703539,11770,2024,4.1,Medium,Partially Met
703540,11770,2025,3.8,Medium,Partially Met
703541,11771,2024,3.9,High,Met
703542,11771,2025,4.0,Low,Exceeded
703543,11772,2024,4.0,Low,Exceeded
703544,11772,2025,3.0,Low,Exceeded
703545,11773,2024,3.0,Medium,Exceeded
703546,11773,2025,4.0,Medium,Exceeded
703547,11774,2024,1.7,Low,Met
703548,11774,2025,3.0,High,Exceeded
703549,11775,2024,2.3,High,Met
703550,11775,2025,2.9,High,Met
703551,11776,2024,3.4,Medium,Met
703552,11776,2025,2.8,Medium,Met
703553,11777,2024,3.2,Low,Partially Met
703554,11777,2025,3.7,Medium,Met
703555,11778,2024,3.2,Medium,Partially Met
703556,11778,2025,4.2,Medium,Exceeded
703557,11779,2024,3.9,Low,Met
703558,11779,2025,3.2,Medium,Met
703559,11780,2024,4.9,Medium,Exceeded
703560,11780,2025,3.6,Low,Met
703561,11781,2024,2.7,High,Met
703562,11781,2025,4.1,Low,Met
703563,11782,2024,3.2,Medium,Met
703564,11782,2025,2.2,Medium,Exceeded
703565,11783,2024,3.6,Medium,Met
703566,11783,2025,3.5,Low,Met
703567,11784,2024,4.4,High,Met
703568,11784,2025,4.3,High,Met
703569,11785,2024,2.8,High,Met
703570,11785,2025,3.0,Medium,Exceeded
703571,11786,2024,3.2,Low,Exceeded
703572,11786,2025,4.1,High,Exceeded
703573,11787,2024,4.3,Medium,Met
703574,11787,2025,2.5,High,Partially Met
703575,11788,2024,1.9,Medium,Met
703576,11788,2025,3.0,Medium,Met
703577,11789,2024,3.8,Medium,Met
703578,11789,2025,3.4,Medium,Met
703579,11790,2024,2.6,High,Met
703580,11790,2025,3.3,Medium,Met
703581,11791,2024,3.4,Medium,Met
703582,11791,2025,3.6,Medium,Exceeded
703583,11792,2024,4.1,Medium,Partially Met
703584,11792,2025,3.1,Low,Met
703585,11793,2024,3.6,Medium,Met
703586,11793,2025,2.6,Medium,Met
703587,11794,2024,3.6,Medium,Exceeded
703588,11794,2025,3.1,Low,Met
703589,11795,2024,4.1,Medium,Met
703590,11795,2025,3.3,Low,Partially Met
703591,11796,2024,3.8,Medium,Met
703592,11796,2025,2.2,Low,Exceeded
703593,11797,2024,3.5,Low,Met
703594,11797,2025,3.7,Low,Met
703595,11798,2024,3.0,Medium,Exceeded
703596,11798,2025,3.5,Low,Exceeded
703597,11799,2024,3.9,Medium,Met
703598,11799,2025,3.0,Low,Partially Met
703599,11800,2024,3.1,Medium,Exceeded
703600,11800,2025,3.4,Low,Met
703601,11801,2024,2.9,Medium,Met
703602,11801,2025,3.0,Low,Met
703603,11802,2024,3.2,Medium,Partially Met
703604,11802,2025,3.4,Medium,Met
703605,11803,2024,2.9,Medium,Met
703606,11803,2025,2.3,Medium,Met
703607,11804,2024,3.4,Low,Exceeded
703608,11804,2025,3.7,Medium,Met
703609,11805,2024,4.2,Medium,Exceeded
703610,11805,2025,3.1,Low,Partially Met
703611,11806,2024,3.3,High,Partially Met
703612,11806,2025,3.2,Medium,Exceeded
703613,11807,2024,3.2,Medium,Met
703614,11807,2025,4.1,High,Met
703615,11808,2024,2.4,High,Met
703616,11808,2025,2.0,High,Met
703617,11809,2024,2.7,High,Met
703618,11809,2025,3.6,Medium,Met
703619,11810,2024,3.0,Medium,Met
703620,11810,2025,2.2,Medium,Met
703621,11811,2024,3.8,Medium,Met
703622,11811,2025,3.7,Medium,Met
703623,11812,2024,3.1,High,Met
703624,11812,2025,4.1,Medium,Met
703625,11813,2024,2.7,High,Met
703626,11813,2025,3.8,High,Met
703627,11814,2024,4.0,Medium,Partially Met
703628,11814,2025,3.1,Medium,Partially Met
703629,11815,2024,2.5,Medium,Partially Met
703630,11815,2025,2.4,Low,Met
703631,11816,2024,2.7,Medium,Partially Met
703632,11816,2025,3.1,Medium,Met
703633,11817,2024,2.2,High,Met
703634,11817,2025,4.3,High,Met
703635,11818,2024,3.5,High,Met
703636,11818,2025,2.9,Low,Met
703637,11819,2024,4.0,Medium,Met
703638,11819,2025,2.9,High,Exceeded
703639,11820,2024,3.0,Medium,Met
703640,11820,2025,3.9,Low,Met
703641,11821,2024,2.3,Low,Met
703642,11821,2025,4.4,Low,Met
703643,11822,2024,3.8,Medium,Exceeded
703644,11822,2025,3.5,High,Exceeded
703645,11823,2024,2.5,High,Met
703646,11823,2025,3.9,Medium,Met
703647,11824,2024,2.9,Medium,Met
703648,11824,2025,2.4,Medium,Met
703649,11825,2024,3.9,High,Met
703650,11825,2025,3.7,High,Exceeded
703651,11826,2024,2.6,Medium,Met
703652,11826,2025,2.7,Medium,Met
703653,11827,2024,4.1,Medium,Met
703654,11827,2025,3.6,Medium,Met
703655,11828,2024,2.1,Low,Met
703656,11828,2025,3.6,Medium,Exceeded
703657,11829,2024,3.5,Medium,Met
703658,11829,2025,2.2,Low,Met
703659,11830,2024,3.5,High,Exceeded
703660,11830,2025,2.5,High,Met
703661,11831,2024,3.5,Medium,Met
703662,11831,2025,3.4,Medium,Exceeded
703663,11832,2024,2.9,Medium,Exceeded
703664,11832,2025,2.5,Medium,Met
703665,11833,2024,4.1,Medium,Met
703666,11833,2025,2.7,High,Partially Met
703667,11834,2024,3.3,Medium,Met
703668,11834,2025,3.0,High,Exceeded
703669,11835,2024,2.6,Medium,Met
703670,11835,2025,3.2,High,Met
703671,11836,2024,3.6,High,Exceeded
703672,11836,2025,4.4,Medium,Exceeded
703673,11837,2024,3.1,Low,Partially Met
703674,11837,2025,3.7,Medium,Partially Met
703675,11838,2024,4.9,Medium,Met
703676,11838,2025,2.6,Low,Met
703677,11839,2024,4.2,Low,Met
703678,11839,2025,3.4,Low,Met
703679,11840,2024,2.9,Medium,Met
703680,11840,2025,4.0,High,Met
703681,11841,2024,3.5,High,Exceeded
703682,11841,2025,3.9,Medium,Met
703683,11842,2024,3.1,Low,Exceeded
703684,11842,2025,3.5,Medium,Met
703685,11843,2024,3.3,Low,Met
703686,11843,2025,2.5,Low,Exceeded
703687,11844,2024,3.8,High,Met
703688,11844,2025,3.0,Low,Met
703689,11845,2024,3.1,Medium,Met
703690,11845,2025,3.6,Medium,Met
703691,11846,2024,3.3,Medium,Met
703692,11846,2025,2.7,Medium,Met
703693,11847,2024,2.5,Medium,Met
703694,11847,2025,2.2,Medium,Exceeded
703695,11848,2024,3.3,High,Partially Met
703696,11848,2025,4.4,Medium,Exceeded
703697,11849,2024,2.3,Medium,Met
703698,11849,2025,3.4,Medium,Met
703699,11850,2024,2.9,Medium,Met
703700,11850,2025,3.1,Medium,Partially Met
703701,11851,2024,3.4,High,Met
703702,11851,2025,2.9,High,Met
703703,11852,2024,3.4,Medium,Exceeded
703704,11852,2025,3.5,Low,Partially Met
703705,11853,2024,4.5,High,Met
703706,11853,2025,2.5,High,Partially Met
703707,11854,2024,3.8,Low,Exceeded
703708,11854,2025,3.5,Medium,Exceeded
703709,11855,2024,3.2,High,Met
703710,11855,2025,4.1,Medium,Met
703711,11856,2024,3.7,Medium,Met
703712,11856,2025,3.3,Medium,Met
703713,11857,2024,3.0,Low,Met
703714,11857,2025,3.2,Medium,Met
703715,11858,2024,4.1,Medium,Met
703716,11858,2025,1.9,Low,Exceeded
703717,11859,2024,3.6,Medium,Met
703718,11859,2025,3.9,Low,Met
703719,11860,2024,3.9,Medium,Met
703720,11860,2025,2.6,Medium,Met
703721,11861,2024,3.1,Medium,Partially Met
703722,11861,2025,4.1,Medium,Met
703723,11862,2024,2.0,Medium,Exceeded
703724,11862,2025,3.4,High,Met
703725,11863,2024,4.2,Low,Exceeded
703726,11863,2025,2.1,Medium,Exceeded
703727,11864,2024,4.1,High,Met
703728,11864,2025,3.8,High,Exceeded
703729,11865,2024,2.6,Medium,Met
703730,11865,2025,3.5,Medium,Exceeded
703731,11866,2024,2.9,Low,Exceeded
703732,11866,2025,3.3,Medium,Partially Met
703733,11867,2024,2.7,Low,Exceeded
703734,11867,2025,2.8,Low,Met
703735,11868,2024,3.7,Medium,Met
703736,11868,2025,3.7,High,Met
703737,11869,2024,2.2,Medium,Met
703738,11869,2025,3.8,Low,Met
703739,11870,2024,3.5,Medium,Met
703740,11870,2025,3.1,Low,Partially Met
703741,11871,2024,5.0,Medium,Met
703742,11871,2025,4.4,High,Met
703743,11872,2024,4.4,Medium,Exceeded
703744,11872,2025,3.3,Medium,Exceeded
703745,11873,2024,3.0,Medium,Met
703746,11873,2025,2.3,Medium,Met
703747,11874,2024,3.0,Low,Partially Met
703748,11874,2025,2.6,Medium,Exceeded
703749,11875,2024,3.7,Medium,Met
703750,11875,2025,3.2,Medium,Met
703751,11876,2024,3.6,High,Exceeded
703752,11876,2025,3.7,Low,Exceeded
703753,11877,2024,2.9,High,Met
703754,11877,2025,3.5,High,Met
703755,11878,2024,2.6,High,Met
703756,11878,2025,3.8,Medium,Partially Met
703757,11879,2024,3.3,Medium,Exceeded
703758,11879,2025,3.8,High,Met
703759,11880,2024,3.5,High,Partially Met
703760,11880,2025,3.5,High,Exceeded
703761,11881,2024,3.5,Low,Partially Met
703762,11881,2025,3.0,High,Exceeded
703763,11882,2024,3.8,Medium,Met
703764,11882,2025,2.5,Medium,Met
703765,11883,2024,4.2,Medium,Met
703766,11883,2025,3.9,Medium,Met
703767,11884,2024,3.3,High,Met
703768,11884,2025,4.2,Medium,Met
703769,11885,2024,2.5,Medium,Met
703770,11885,2025,4.3,Medium,Met
703771,11886,2024,4.0,High,Exceeded
703772,11886,2025,3.1,High,Met
703773,11887,2024,2.5,Medium,Partially Met
703774,11887,2025,3.4,Low,Met
703775,11888,2024,3.6,High,Met
703776,11888,2025,2.3,Low,Met
703777,11889,2024,3.2,Medium,Partially Met
703778,11889,2025,2.9,Medium,Met
703779,11890,2024,3.2,Medium,Met
703780,11890,2025,3.7,Medium,Met
703781,11891,2024,4.3,Medium,Exceeded
703782,11891,2025,4.2,High,Exceeded
703783,11892,2024,2.2,Medium,Met
703784,11892,2025,3.2,Medium,Partially Met
703785,11893,2024,3.4,Medium,Exceeded
703786,11893,2025,3.7,High,Exceeded
703787,11894,2024,3.2,Medium,Exceeded
703788,11894,2025,2.7,Low,Partially Met
703789,11895,2024,3.8,Medium,Met
703790,11895,2025,4.4,Medium,Met
703791,11896,2024,3.6,High,Met
703792,11896,2025,2.5,Medium,Met
703793,11897,2024,3.7,Medium,Met
703794,11897,2025,4.2,Medium,Exceeded
703795,11898,2024,2.6,High,Exceeded
703796,11898,2025,2.9,Low,Met
703797,11899,2024,2.1,High,Exceeded
703798,11899,2025,3.7,Medium,Met
703799,11900,2024,3.0,High,Met
703800,11900,2025,2.8,High,Met
703801,11901,2024,4.3,Medium,Met
703802,11901,2025,3.8,High,Exceeded
703803,11902,2024,4.1,Medium,Met
703804,11902,2025,3.1,Medium,Met
703805,11903,2024,3.9,High,Exceeded
703806,11903,2025,4.6,High,Met
703807,11904,2024,2.6,Low,Met
703808,11904,2025,4.0,Medium,Met
703809,11905,2024,3.5,Medium,Partially Met
703810,11905,2025,3.1,High,Met
703811,11906,2024,2.7,Medium,Exceeded
703812,11906,2025,2.4,High,Met
703813,11907,2024,2.8,Medium,Met
703814,11907,2025,2.6,Medium,Exceeded
703815,11908,2024,3.9,High,Met
703816,11908,2025,3.4,Medium,Met
703817,11909,2024,2.8,Low,Met
703818,11909,2025,3.3,Medium,Exceeded
703819,11910,2024,4.2,Medium,Met
703820,11910,2025,4.1,Medium,Met
703821,11911,2024,1.9,Low,Exceeded
703822,11911,2025,3.5,Medium,Exceeded
703823,11912,2024,3.5,Medium,Met
703824,11912,2025,3.8,Medium,Exceeded
703825,11913,2024,3.5,High,Partially Met
703826,11913,2025,3.0,Medium,Partially Met
703827,11914,2024,2.5,Low,Partially Met
703828,11914,2025,3.7,Medium,Exceeded
703829,11915,2024,4.3,High,Met
703830,11915,2025,3.0,Medium,Met
703831,11916,2024,2.8,High,Met
703832,11916,2025,3.4,Low,Exceeded
703833,11917,2024,2.0,Medium,Met
703834,11917,2025,3.2,Low,Met
703835,11918,2024,4.1,High,Exceeded
703836,11918,2025,3.2,Low,Met
703837,11919,2024,4.2,High,Exceeded
703838,11919,2025,4.0,Low,Met
703839,11920,2024,4.0,Low,Partially Met
703840,11920,2025,3.9,Medium,Met
703841,11921,2024,2.8,Low,Partially Met
703842,11921,2025,3.3,High,Met
703843,11922,2024,4.1,High,Met
703844,11922,2025,3.3,Medium,Met
703845,11923,2024,3.8,Medium,Partially Met
703846,11923,2025,1.9,Medium,Met
703847,11924,2024,3.6,Medium,Met
703848,11924,2025,2.5,Medium,Met
703849,11925,2024,2.7,High,Met
703850,11925,2025,2.9,Medium,Partially Met
703851,11926,2024,3.0,Medium,Met
703852,11926,2025,2.7,High,Exceeded
703853,11927,2024,2.9,High,Met
703854,11927,2025,3.0,Medium,Exceeded
703855,11928,2024,3.7,Medium,Exceeded
703856,11928,2025,3.1,Medium,Met
703857,11929,2024,3.6,Low,Met
703858,11929,2025,2.7,Medium,Partially Met
703859,11930,2024,3.7,High,Met
703860,11930,2025,1.6,Medium,Met
703861,11931,2024,4.3,Medium,Partially Met
703862,11931,2025,3.4,High,Met
703863,11932,2024,3.5,High,Met
703864,11932,2025,4.0,Low,Met
703865,11933,2024,4.0,Low,Partially Met
703866,11933,2025,2.5,Medium,Exceeded
703867,11934,2024,4.4,High,Met
703868,11934,2025,3.3,Low,Partially Met
703869,11935,2024,3.5,Medium,Met
703870,11935,2025,2.9,Medium,Exceeded
703871,11936,2024,2.7,Medium,Met
703872,11936,2025,3.6,Medium,Met
703873,11937,2024,3.2,Medium,Met
703874,11937,2025,3.5,Low,Met
703875,11938,2024,2.8,Medium,Met
703876,11938,2025,3.0,Medium,Exceeded
703877,11939,2024,3.3,Medium,Exceeded
703878,11939,2025,3.7,Low,Partially Met
703879,11940,2024,4.1,Medium,Met
703880,11940,2025,3.8,High,Exceeded
703881,11941,2024,2.7,Medium,Met
703882,11941,2025,3.0,Medium,Partially Met
703883,11942,2024,3.3,High,Met
703884,11942,2025,3.1,High,Met
703885,11943,2024,4.0,Medium,Met
703886,11943,2025,3.2,Medium,Exceeded
703887,11944,2024,3.7,Medium,Met
703888,11944,2025,3.9,High,Met
703889,11945,2024,2.6,Medium,Met
703890,11945,2025,3.2,High,Met
703891,11946,2024,3.1,Medium,Met
703892,11946,2025,3.0,Medium,Met
703893,11947,2024,4.0,Low,Met
703894,11947,2025,3.2,Medium,Partially Met
703895,11948,2024,2.8,High,Met
703896,11948,2025,2.5,High,Met
703897,11949,2024,4.5,Low,Met
703898,11949,2025,4.7,Medium,Met
703899,11950,2024,3.4,Medium,Exceeded
703900,11950,2025,2.8,High,Partially Met
703901,11951,2024,3.1,Low,Met
703902,11951,2025,3.9,Medium,Exceeded
703903,11952,2024,4.2,Medium,Met
703904,11952,2025,3.9,Medium,Met
703905,11953,2024,3.3,Medium,Exceeded
703906,11953,2025,3.0,Medium,Met
703907,11954,2024,3.4,Medium,Met
703908,11954,2025,4.1,High,Partially Met
703909,11955,2024,3.8,Medium,Met
703910,11955,2025,3.3,Low,Exceeded
703911,11956,2024,2.9,High,Met
703912,11956,2025,3.4,Medium,Exceeded
703913,11957,2024,2.9,High,Met
703914,11957,2025,3.3,Low,Met
703915,11958,2024,2.1,Low,Met
703916,11958,2025,3.7,Medium,Met
703917,11959,2024,2.8,High,Met
703918,11959,2025,3.4,High,Met
703919,11960,2024,3.6,High,Exceeded
703920,11960,2025,4.1,Low,Met
703921,11961,2024,3.6,Medium,Partially Met
703922,11961,2025,3.3,Medium,Met
703923,11962,2024,2.6,Low,Met
703924,11962,2025,3.1,High,Exceeded
703925,11963,2024,3.0,High,Partially Met
703926,11963,2025,4.2,Medium,Met
703927,11964,2024,4.0,Low,Met
703928,11964,2025,3.9,Medium,Met
703929,11965,2024,3.5,High,Exceeded
703930,11965,2025,2.8,High,Met
703931,11966,2024,3.1,Medium,Exceeded
703932,11966,2025,3.3,High,Met
703933,11967,2024,4.3,Medium,Partially Met
703934,11967,2025,4.7,Low,Met
703935,11968,2024,3.5,Medium,Met
703936,11968,2025,3.7,Low,Met
703937,11969,2024,2.1,Medium,Partially Met
703938,11969,2025,3.5,High,Met
703939,11970,2024,3.0,High,Exceeded
703940,11970,2025,3.8,High,Met
703941,11971,2024,3.6,Low,Exceeded
703942,11971,2025,2.8,Medium,Partially Met
703943,11972,2024,3.4,Medium,Partially Met
703944,11972,2025,4.2,Low,Partially Met
703945,11973,2024,4.5,Medium,Exceeded
703946,11973,2025,4.9,Medium,Met
703947,11974,2024,2.8,Medium,Met
703948,11974,2025,3.1,Medium,Exceeded
703949,11975,2024,2.2,Low,Met
703950,11975,2025,3.4,Medium,Met
703951,11976,2024,4.4,Low,Exceeded
703952,11976,2025,4.4,Low,Partially Met
703953,11977,2024,3.8,High,Met
703954,11977,2025,3.1,Medium,Met
703955,11978,2024,4.1,Medium,Met
703956,11978,2025,3.1,High,Met
703957,11979,2024,4.0,Medium,Exceeded
703958,11979,2025,3.2,Low,Met
703959,11980,2024,3.5,Medium,Met
703960,11980,2025,4.0,Medium,Met
703961,11981,2024,2.6,Low,Met
703962,11981,2025,2.4,High,Met
703963,11982,2024,2.4,Medium,Met
703964,11982,2025,2.7,Medium,Partially Met
703965,11983,2024,3.1,High,Met
703966,11983,2025,3.3,High,Met
703967,11984,2024,4.6,Medium,Exceeded
703968,11984,2025,2.7,Medium,Met
703969,11985,2024,3.5,Medium,Exceeded
703970,11985,2025,3.7,Medium,Exceeded
703971,11986,2024,4.1,Medium,Exceeded
703972,11986,2025,3.6,Medium,Met
703973,11987,2024,3.9,Medium,Met
703974,11987,2025,4.4,Low,Met
703975,11988,2024,3.3,Medium,Partially Met
703976,11988,2025,4.3,High,Partially Met
703977,11989,2024,3.2,Low,Met
703978,11989,2025,3.5,Medium,Exceeded
703979,11990,2024,3.1,Low,Partially Met
703980,11990,2025,3.0,High,Exceeded
703981,11991,2024,3.1,High,Met
703982,11991,2025,3.0,Medium,Partially Met
703983,11992,2024,2.6,Medium,Met
703984,11992,2025,3.7,Medium,Met
703985,11993,2024,2.2,High,Met
703986,11993,2025,2.8,Low,Met
703987,11994,2024,3.0,Medium,Exceeded
703988,11994,2025,2.7,High,Met
703989,11995,2024,3.5,Medium,Met
703990,11995,2025,2.6,Medium,Met
703991,11996,2024,3.5,High,Met
703992,11996,2025,2.5,Medium,Partially Met
703993,11997,2024,3.7,Medium,Met
703994,11997,2025,4.2,High,Exceeded
703995,11998,2024,3.6,High,Exceeded
703996,11998,2025,3.0,Medium,Exceeded
703997,11999,2024,3.3,Medium,Met
703998,11999,2025,4.0,Medium,Partially Met
703999,12000,2024,3.3,Medium,Met
704000,12000,2025,3.7,Medium,Met
704001,12001,2024,3.3,Medium,Met
704002,12001,2025,2.7,High,Met
704003,12002,2024,2.7,Medium,Partially Met
704004,12002,2025,3.6,High,Met
704005,12003,2024,4.5,Medium,Partially Met
704006,12003,2025,3.6,High,Met
704007,12004,2024,3.7,Medium,Exceeded
704008,12004,2025,4.5,Medium,Met
704009,12005,2024,3.9,Medium,Partially Met
704010,12005,2025,4.6,High,Met
704011,12006,2024,2.8,Medium,Exceeded
704012,12006,2025,2.5,Medium,Met
704013,12007,2024,2.9,Low,Partially Met
704014,12007,2025,4.0,Low,Partially Met
704015,12008,2024,3.0,Low,Met
704016,12008,2025,3.4,Low,Partially Met
704017,12009,2024,3.4,High,Met
704018,12009,2025,4.3,High,Met
704019,12010,2024,2.3,Medium,Partially Met
704020,12010,2025,3.9,Low,Exceeded
704021,12011,2024,4.3,Low,Met
704022,12011,2025,4.1,High,Exceeded
704023,12012,2024,3.3,Medium,Partially Met
704024,12012,2025,3.3,Low,Met
704025,12013,2024,4.0,Low,Exceeded
704026,12013,2025,4.2,Medium,Partially Met
704027,12014,2024,3.0,Medium,Partially Met
704028,12014,2025,4.6,Low,Met
704029,12015,2024,3.9,High,Met
704030,12015,2025,3.2,Medium,Exceeded
704031,12016,2024,3.7,High,Met
704032,12016,2025,3.3,Medium,Partially Met
704033,12017,2024,3.0,Medium,Met
704034,12017,2025,3.4,High,Met
704035,12018,2024,3.0,Low,Partially Met
704036,12018,2025,2.5,Low,Exceeded
704037,12019,2024,2.7,Medium,Met
704038,12019,2025,3.6,High,Met
704039,12020,2024,3.4,High,Met
704040,12020,2025,3.8,Medium,Partially Met
704041,12021,2024,2.8,Medium,Met
704042,12021,2025,3.7,Medium,Met
704043,12022,2024,2.6,Low,Met
