attendance_id,employee_id,attendance_date,attendance_status,working_hours
918647,11554,2025-11-01,Present,8
918648,11554,2025-12-01,Work From Home,8
918649,11555,2025-01-01,Present,8
918650,11555,2025-02-01,Leave,0
918651,11555,2025-03-01,Present,8
918652,11555,2025-04-01,Present,8
918653,11555,2025-05-01,Present,8
918654,11555,2025-06-01,Present,8
918655,11555,2025-07-01,Present,8
918656,11555,2025-08-01,Present,8
918657,11555,2025-09-01,Present,8
918658,11555,2025-10-01,Present,8
918659,11555,2025-11-01,Present,8
918660,11555,2025-12-01,Leave,0
918661,11556,2025-01-01,Leave,0
918662,11556,2025-02-01,Present,8
918663,11556,2025-03-01,Present,8
918664,11556,2025-04-01,Present,8
918665,11556,2025-05-01,Present,8
918666,11556,2025-06-01,Present,8
918667,11556,2025-07-01,Present,8
918668,11556,2025-08-01,Leave,0
918669,11556,2025-09-01,Present,8
918670,11556,2025-10-01,Present,8
918671,11556,2025-11-01,Present,8
918672,11556,2025-12-01,Present,8
918673,11557,2025-01-01,Work From Home,8
918674,11557,2025-02-01,Present,8
918675,11557,2025-03-01,Present,8
918676,11557,2025-04-01,Present,8
918677,11557,2025-05-01,Present,8
918678,11557,2025-06-01,Present,8
918679,11557,2025-07-01,Present,8
918680,11557,2025-08-01,Leave,0
918681,11557,2025-09-01,Present,8
918682,11557,2025-10-01,Work From Home,8
918683,11557,2025-11-01,Work From Home,8
918684,11557,2025-12-01,Work From Home,8
918685,11558,2025-01-01,Leave,0
918686,11558,2025-02-01,Present,8
918687,11558,2025-03-01,Present,8
918688,11558,2025-04-01,Present,8
918689,11558,2025-05-01,Present,8
918690,11558,2025-06-01,Present,8
918691,11558,2025-07-01,Present,8
918692,11558,2025-08-01,Present,8
918693,11558,2025-09-01,Present,8
918694,11558,2025-10-01,Present,8
918695,11558,2025-11-01,Present,8
918696,11558,2025-12-01,Present,8
918697,11559,2025-01-01,Present,8
918698,11559,2025-02-01,Present,8
918699,11559,2025-03-01,Present,8
918700,11559,2025-04-01,Work From Home,8
918701,11559,2025-05-01,Present,8
918702,11559,2025-06-01,Present,8
918703,11559,2025-07-01,Present,8
918704,11559,2025-08-01,Present,8
918705,11559,2025-09-01,Present,8
918706,11559,2025-10-01,Work From Home,8
918707,11559,2025-11-01,Present,8
918708,11559,2025-12-01,Present,8
918709,11560,2025-01-01,Present,8
918710,11560,2025-02-01,Present,8
918711,11560,2025-03-01,Leave,0
918712,11560,2025-04-01,Present,8
918713,11560,2025-05-01,Present,8
918714,11560,2025-06-01,Absent,0
918715,11560,2025-07-01,Present,8
918716,11560,2025-08-01,Present,8
918717,11560,2025-09-01,Absent,0
918718,11560,2025-10-01,Leave,0
918719,11560,2025-11-01,Present,8
918720,11560,2025-12-01,Present,8
918721,11561,2025-01-01,Present,8
918722,11561,2025-02-01,Present,8
918723,11561,2025-03-01,Present,8
918724,11561,2025-04-01,Present,8
918725,11561,2025-05-01,Work From Home,8
918726,11561,2025-06-01,Present,8
918727,11561,2025-07-01,Present,8
918728,11561,2025-08-01,Present,8
918729,11561,2025-09-01,Leave,0
918730,11561,2025-10-01,Work From Home,8
918731,11561,2025-11-01,Leave,0
918732,11561,2025-12-01,Leave,0
918733,11562,2025-01-01,Present,8
918734,11562,2025-02-01,Present,8
918735,11562,2025-03-01,Present,8
918736,11562,2025-04-01,Present,8
918737,11562,2025-05-01,Present,8
918738,11562,2025-06-01,Leave,0
918739,11562,2025-07-01,Leave,0
918740,11562,2025-08-01,Present,8
918741,11562,2025-09-01,Present,8
918742,11562,2025-10-01,Absent,0
918743,11562,2025-11-01,Present,8
918744,11562,2025-12-01,Present,8
918745,11563,2025-01-01,Present,8
918746,11563,2025-02-01,Present,8
918747,11563,2025-03-01,Present,8
918748,11563,2025-04-01,Work From Home,8
918749,11563,2025-05-01,Present,8
918750,11563,2025-06-01,Present,8
918751,11563,2025-07-01,Present,8
918752,11563,2025-08-01,Present,8
918753,11563,2025-09-01,Present,8
918754,11563,2025-10-01,Present,8
918755,11563,2025-11-01,Present,8
918756,11563,2025-12-01,Present,8
918757,11564,2025-01-01,Present,8
918758,11564,2025-02-01,Present,8
918759,11564,2025-03-01,Present,8
918760,11564,2025-04-01,Leave,0
918761,11564,2025-05-01,Present,8
918762,11564,2025-06-01,Present,8
918763,11564,2025-07-01,Present,8
918764,11564,2025-08-01,Present,8
918765,11564,2025-09-01,Present,8
918766,11564,2025-10-01,Absent,0
918767,11564,2025-11-01,Absent,0
918768,11564,2025-12-01,Leave,0
918769,11565,2025-01-01,Present,8
918770,11565,2025-02-01,Present,8
918771,11565,2025-03-01,Present,8
918772,11565,2025-04-01,Leave,0
918773,11565,2025-05-01,Present,8
918774,11565,2025-06-01,Present,8
918775,11565,2025-07-01,Present,8
918776,11565,2025-08-01,Present,8
918777,11565,2025-09-01,Present,8
918778,11565,2025-10-01,Present,8
918779,11565,2025-11-01,Work From Home,8
918780,11565,2025-12-01,Work From Home,8
918781,11566,2025-01-01,Present,8
918782,11566,2025-02-01,Present,8
918783,11566,2025-03-01,Present,8
918784,11566,2025-04-01,Present,8
918785,11566,2025-05-01,Work From Home,8
918786,11566,2025-06-01,Present,8
918787,11566,2025-07-01,Present,8
918788,11566,2025-08-01,Present,8
918789,11566,2025-09-01,Work From Home,8
918790,11566,2025-10-01,Absent,0
918791,11566,2025-11-01,Present,8
918792,11566,2025-12-01,Present,8
918793,11567,2025-01-01,Work From Home,8
918794,11567,2025-02-01,Present,8
918795,11567,2025-03-01,Present,8
918796,11567,2025-04-01,Present,8
918797,11567,2025-05-01,Present,8
918798,11567,2025-06-01,Present,8
918799,11567,2025-07-01,Present,8
918800,11567,2025-08-01,Leave,0
918801,11567,2025-09-01,Leave,0
918802,11567,2025-10-01,Work From Home,8
918803,11567,2025-11-01,Work From Home,8
918804,11567,2025-12-01,Work From Home,8
918805,11568,2025-01-01,Present,8
918806,11568,2025-02-01,Work From Home,8
918807,11568,2025-03-01,Present,8
918808,11568,2025-04-01,Work From Home,8
918809,11568,2025-05-01,Work From Home,8
918810,11568,2025-06-01,Present,8
918811,11568,2025-07-01,Work From Home,8
918812,11568,2025-08-01,Present,8
918813,11568,2025-09-01,Present,8
918814,11568,2025-10-01,Present,8
918815,11568,2025-11-01,Present,8
918816,11568,2025-12-01,Present,8
918817,11569,2025-01-01,Absent,0
918818,11569,2025-02-01,Work From Home,8
918819,11569,2025-03-01,Present,8
918820,11569,2025-04-01,Present,8
918821,11569,2025-05-01,Present,8
918822,11569,2025-06-01,Absent,0
918823,11569,2025-07-01,Absent,0
918824,11569,2025-08-01,Present,8
918825,11569,2025-09-01,Present,8
918826,11569,2025-10-01,Present,8
918827,11569,2025-11-01,Present,8
918828,11569,2025-12-01,Present,8
918829,11570,2025-01-01,Present,8
918830,11570,2025-02-01,Work From Home,8
918831,11570,2025-03-01,Present,8
918832,11570,2025-04-01,Present,8
918833,11570,2025-05-01,Work From Home,8
918834,11570,2025-06-01,Work From Home,8
918835,11570,2025-07-01,Work From Home,8
918836,11570,2025-08-01,Present,8
918837,11570,2025-09-01,Present,8
918838,11570,2025-10-01,Leave,0
918839,11570,2025-11-01,Present,8
918840,11570,2025-12-01,Present,8
918841,11571,2025-01-01,Present,8
918842,11571,2025-02-01,Present,8
918843,11571,2025-03-01,Present,8
918844,11571,2025-04-01,Present,8
918845,11571,2025-05-01,Present,8
918846,11571,2025-06-01,Work From Home,8
918847,11571,2025-07-01,Present,8
918848,11571,2025-08-01,Leave,0
918849,11571,2025-09-01,Work From Home,8
918850,11571,2025-10-01,Work From Home,8
918851,11571,2025-11-01,Leave,0
918852,11571,2025-12-01,Present,8
918853,11572,2025-01-01,Work From Home,8
918854,11572,2025-02-01,Present,8
918855,11572,2025-03-01,Present,8
918856,11572,2025-04-01,Present,8
918857,11572,2025-05-01,Present,8
918858,11572,2025-06-01,Present,8
918859,11572,2025-07-01,Absent,0
918860,11572,2025-08-01,Present,8
918861,11572,2025-09-01,Present,8
918862,11572,2025-10-01,Present,8
918863,11572,2025-11-01,Present,8
918864,11572,2025-12-01,Work From Home,8
918865,11573,2025-01-01,Present,8
918866,11573,2025-02-01,Leave,0
918867,11573,2025-03-01,Present,8
918868,11573,2025-04-01,Present,8
918869,11573,2025-05-01,Present,8
918870,11573,2025-06-01,Absent,0
918871,11573,2025-07-01,Work From Home,8
918872,11573,2025-08-01,Present,8
918873,11573,2025-09-01,Present,8
918874,11573,2025-10-01,Present,8
918875,11573,2025-11-01,Leave,0
918876,11573,2025-12-01,Present,8
918877,11574,2025-01-01,Present,8
918878,11574,2025-02-01,Present,8
918879,11574,2025-03-01,Present,8
918880,11574,2025-04-01,Present,8
918881,11574,2025-05-01,Present,8
918882,11574,2025-06-01,Present,8
918883,11574,2025-07-01,Work From Home,8
918884,11574,2025-08-01,Present,8
918885,11574,2025-09-01,Present,8
918886,11574,2025-10-01,Absent,0
918887,11574,2025-11-01,Present,8
918888,11574,2025-12-01,Present,8
918889,11575,2025-01-01,Present,8
918890,11575,2025-02-01,Present,8
918891,11575,2025-03-01,Present,8
918892,11575,2025-04-01,Work From Home,8
918893,11575,2025-05-01,Present,8
918894,11575,2025-06-01,Present,8
918895,11575,2025-07-01,Present,8
918896,11575,2025-08-01,Leave,0
918897,11575,2025-09-01,Work From Home,8
918898,11575,2025-10-01,Present,8
918899,11575,2025-11-01,Work From Home,8
918900,11575,2025-12-01,Present,8
918901,11576,2025-01-01,Present,8
918902,11576,2025-02-01,Present,8
918903,11576,2025-03-01,Present,8
918904,11576,2025-04-01,Present,8
918905,11576,2025-05-01,Present,8
918906,11576,2025-06-01,Present,8
918907,11576,2025-07-01,Present,8
918908,11576,2025-08-01,Leave,0
918909,11576,2025-09-01,Present,8
918910,11576,2025-10-01,Work From Home,8
918911,11576,2025-11-01,Present,8
918912,11576,2025-12-01,Present,8
918913,11577,2025-01-01,Present,8
918914,11577,2025-02-01,Present,8
918915,11577,2025-03-01,Present,8
918916,11577,2025-04-01,Present,8
918917,11577,2025-05-01,Present,8
918918,11577,2025-06-01,Present,8
918919,11577,2025-07-01,Present,8
918920,11577,2025-08-01,Present,8
918921,11577,2025-09-01,Present,8
918922,11577,2025-10-01,Work From Home,8
918923,11577,2025-11-01,Present,8
918924,11577,2025-12-01,Work From Home,8
918925,11578,2025-01-01,Present,8
918926,11578,2025-02-01,Absent,0
918927,11578,2025-03-01,Present,8
918928,11578,2025-04-01,Work From Home,8
918929,11578,2025-05-01,Present,8
918930,11578,2025-06-01,Present,8
918931,11578,2025-07-01,Present,8
918932,11578,2025-08-01,Present,8
918933,11578,2025-09-01,Present,8
918934,11578,2025-10-01,Work From Home,8
918935,11578,2025-11-01,Present,8
918936,11578,2025-12-01,Leave,0
918937,11579,2025-01-01,Present,8
918938,11579,2025-02-01,Present,8
918939,11579,2025-03-01,Present,8
918940,11579,2025-04-01,Absent,0
918941,11579,2025-05-01,Present,8
918942,11579,2025-06-01,Present,8
918943,11579,2025-07-01,Present,8
918944,11579,2025-08-01,Present,8
918945,11579,2025-09-01,Present,8
918946,11579,2025-10-01,Work From Home,8
918947,11579,2025-11-01,Present,8
918948,11579,2025-12-01,Present,8
918949,11580,2025-01-01,Present,8
918950,11580,2025-02-01,Present,8
918951,11580,2025-03-01,Leave,0
918952,11580,2025-04-01,Present,8
918953,11580,2025-05-01,Present,8
918954,11580,2025-06-01,Absent,0
918955,11580,2025-07-01,Leave,0
918956,11580,2025-08-01,Present,8
918957,11580,2025-09-01,Present,8
918958,11580,2025-10-01,Present,8
918959,11580,2025-11-01,Present,8
918960,11580,2025-12-01,Present,8
918961,11581,2025-01-01,Work From Home,8
918962,11581,2025-02-01,Present,8
918963,11581,2025-03-01,Leave,0
918964,11581,2025-04-01,Leave,0
918965,11581,2025-05-01,Present,8
918966,11581,2025-06-01,Present,8
918967,11581,2025-07-01,Present,8
918968,11581,2025-08-01,Present,8
918969,11581,2025-09-01,Present,8
918970,11581,2025-10-01,Present,8
918971,11581,2025-11-01,Work From Home,8
918972,11581,2025-12-01,Leave,0
918973,11582,2025-01-01,Present,8
918974,11582,2025-02-01,Present,8
918975,11582,2025-03-01,Present,8
918976,11582,2025-04-01,Present,8
918977,11582,2025-05-01,Present,8
918978,11582,2025-06-01,Leave,0
918979,11582,2025-07-01,Present,8
918980,11582,2025-08-01,Work From Home,8
918981,11582,2025-09-01,Present,8
918982,11582,2025-10-01,Present,8
918983,11582,2025-11-01,Present,8
918984,11582,2025-12-01,Work From Home,8
918985,11583,2025-01-01,Present,8
918986,11583,2025-02-01,Absent,0
918987,11583,2025-03-01,Present,8
918988,11583,2025-04-01,Present,8
918989,11583,2025-05-01,Present,8
918990,11583,2025-06-01,Present,8
918991,11583,2025-07-01,Leave,0
918992,11583,2025-08-01,Present,8
918993,11583,2025-09-01,Leave,0
918994,11583,2025-10-01,Present,8
918995,11583,2025-11-01,Present,8
918996,11583,2025-12-01,Work From Home,8
918997,11584,2025-01-01,Present,8
918998,11584,2025-02-01,Present,8
918999,11584,2025-03-01,Work From Home,8
919000,11584,2025-04-01,Present,8
919001,11584,2025-05-01,Present,8
919002,11584,2025-06-01,Present,8
919003,11584,2025-07-01,Present,8
919004,11584,2025-08-01,Present,8
919005,11584,2025-09-01,Present,8
919006,11584,2025-10-01,Present,8
919007,11584,2025-11-01,Present,8
919008,11584,2025-12-01,Present,8
919009,11585,2025-01-01,Present,8
919010,11585,2025-02-01,Present,8
919011,11585,2025-03-01,Present,8
919012,11585,2025-04-01,Present,8
919013,11585,2025-05-01,Present,8
919014,11585,2025-06-01,Present,8
919015,11585,2025-07-01,Present,8
919016,11585,2025-08-01,Leave,0
919017,11585,2025-09-01,Present,8
919018,11585,2025-10-01,Present,8
919019,11585,2025-11-01,Work From Home,8
919020,11585,2025-12-01,Present,8
919021,11586,2025-01-01,Present,8
919022,11586,2025-02-01,Present,8
919023,11586,2025-03-01,Present,8
919024,11586,2025-04-01,Work From Home,8
919025,11586,2025-05-01,Present,8
919026,11586,2025-06-01,Present,8
919027,11586,2025-07-01,Present,8
919028,11586,2025-08-01,Work From Home,8
919029,11586,2025-09-01,Work From Home,8
919030,11586,2025-10-01,Present,8
919031,11586,2025-11-01,Present,8
919032,11586,2025-12-01,Work From Home,8
919033,11587,2025-01-01,Present,8
919034,11587,2025-02-01,Present,8
919035,11587,2025-03-01,Absent,0
919036,11587,2025-04-01,Present,8
919037,11587,2025-05-01,Work From Home,8
919038,11587,2025-06-01,Work From Home,8
919039,11587,2025-07-01,Work From Home,8
919040,11587,2025-08-01,Leave,0
919041,11587,2025-09-01,Work From Home,8
919042,11587,2025-10-01,Leave,0
919043,11587,2025-11-01,Present,8
919044,11587,2025-12-01,Present,8
919045,11588,2025-01-01,Present,8
919046,11588,2025-02-01,Work From Home,8
919047,11588,2025-03-01,Present,8
919048,11588,2025-04-01,Present,8
919049,11588,2025-05-01,Present,8
919050,11588,2025-06-01,Present,8
919051,11588,2025-07-01,Present,8
919052,11588,2025-08-01,Work From Home,8
919053,11588,2025-09-01,Present,8
919054,11588,2025-10-01,Present,8
919055,11588,2025-11-01,Present,8
919056,11588,2025-12-01,Work From Home,8
919057,11589,2025-01-01,Leave,0
919058,11589,2025-02-01,Work From Home,8
919059,11589,2025-03-01,Leave,0
919060,11589,2025-04-01,Work From Home,8
919061,11589,2025-05-01,Present,8
919062,11589,2025-06-01,Present,8
919063,11589,2025-07-01,Present,8
919064,11589,2025-08-01,Present,8
919065,11589,2025-09-01,Work From Home,8
919066,11589,2025-10-01,Present,8
919067,11589,2025-11-01,Work From Home,8
919068,11589,2025-12-01,Present,8
919069,11590,2025-01-01,Present,8
919070,11590,2025-02-01,Present,8
919071,11590,2025-03-01,Present,8
919072,11590,2025-04-01,Present,8
919073,11590,2025-05-01,Present,8
919074,11590,2025-06-01,Work From Home,8
919075,11590,2025-07-01,Present,8
919076,11590,2025-08-01,Leave,0
919077,11590,2025-09-01,Present,8
919078,11590,2025-10-01,Present,8
919079,11590,2025-11-01,Present,8
919080,11590,2025-12-01,Work From Home,8
919081,11591,2025-01-01,Present,8
919082,11591,2025-02-01,Present,8
919083,11591,2025-03-01,Present,8
919084,11591,2025-04-01,Leave,0
919085,11591,2025-05-01,Work From Home,8
919086,11591,2025-06-01,Present,8
919087,11591,2025-07-01,Present,8
919088,11591,2025-08-01,Present,8
919089,11591,2025-09-01,Absent,0
919090,11591,2025-10-01,Present,8
919091,11591,2025-11-01,Present,8
919092,11591,2025-12-01,Present,8
919093,11592,2025-01-01,Present,8
919094,11592,2025-02-01,Present,8
919095,11592,2025-03-01,Present,8
919096,11592,2025-04-01,Present,8
919097,11592,2025-05-01,Present,8
919098,11592,2025-06-01,Work From Home,8
919099,11592,2025-07-01,Present,8
919100,11592,2025-08-01,Present,8
919101,11592,2025-09-01,Present,8
919102,11592,2025-10-01,Absent,0
919103,11592,2025-11-01,Work From Home,8
919104,11592,2025-12-01,Present,8
919105,11593,2025-01-01,Present,8
919106,11593,2025-02-01,Present,8
919107,11593,2025-03-01,Present,8
919108,11593,2025-04-01,Leave,0
919109,11593,2025-05-01,Present,8
919110,11593,2025-06-01,Present,8
919111,11593,2025-07-01,Present,8
919112,11593,2025-08-01,Present,8
919113,11593,2025-09-01,Present,8
919114,11593,2025-10-01,Present,8
919115,11593,2025-11-01,Present,8
919116,11593,2025-12-01,Present,8
919117,11594,2025-01-01,Work From Home,8
919118,11594,2025-02-01,Present,8
919119,11594,2025-03-01,Present,8
919120,11594,2025-04-01,Present,8
919121,11594,2025-05-01,Absent,0
919122,11594,2025-06-01,Present,8
919123,11594,2025-07-01,Leave,0
919124,11594,2025-08-01,Absent,0
919125,11594,2025-09-01,Present,8
919126,11594,2025-10-01,Present,8
919127,11594,2025-11-01,Present,8
919128,11594,2025-12-01,Present,8
919129,11595,2025-01-01,Present,8
919130,11595,2025-02-01,Present,8
919131,11595,2025-03-01,Present,8
919132,11595,2025-04-01,Present,8
919133,11595,2025-05-01,Present,8
919134,11595,2025-06-01,Present,8
919135,11595,2025-07-01,Absent,0
919136,11595,2025-08-01,Present,8
919137,11595,2025-09-01,Absent,0
919138,11595,2025-10-01,Present,8
919139,11595,2025-11-01,Present,8
919140,11595,2025-12-01,Leave,0
919141,11596,2025-01-01,Leave,0
919142,11596,2025-02-01,Present,8
919143,11596,2025-03-01,Present,8
919144,11596,2025-04-01,Present,8
919145,11596,2025-05-01,Present,8
919146,11596,2025-06-01,Present,8
919147,11596,2025-07-01,Present,8
919148,11596,2025-08-01,Present,8
919149,11596,2025-09-01,Present,8
919150,11596,2025-10-01,Present,8
919151,11596,2025-11-01,Present,8
919152,11596,2025-12-01,Leave,0
919153,11597,2025-01-01,Work From Home,8
919154,11597,2025-02-01,Present,8
919155,11597,2025-03-01,Present,8
919156,11597,2025-04-01,Work From Home,8
919157,11597,2025-05-01,Work From Home,8
919158,11597,2025-06-01,Present,8
919159,11597,2025-07-01,Present,8
919160,11597,2025-08-01,Present,8
919161,11597,2025-09-01,Present,8
919162,11597,2025-10-01,Present,8
919163,11597,2025-11-01,Present,8
919164,11597,2025-12-01,Present,8
919165,11598,2025-01-01,Present,8
919166,11598,2025-02-01,Present,8
919167,11598,2025-03-01,Work From Home,8
919168,11598,2025-04-01,Leave,0
919169,11598,2025-05-01,Present,8
919170,11598,2025-06-01,Present,8
919171,11598,2025-07-01,Present,8
919172,11598,2025-08-01,Present,8
919173,11598,2025-09-01,Present,8
919174,11598,2025-10-01,Present,8
919175,11598,2025-11-01,Leave,0
919176,11598,2025-12-01,Work From Home,8
919177,11599,2025-01-01,Present,8
919178,11599,2025-02-01,Present,8
919179,11599,2025-03-01,Absent,0
919180,11599,2025-04-01,Present,8
919181,11599,2025-05-01,Present,8
919182,11599,2025-06-01,Present,8
919183,11599,2025-07-01,Present,8
919184,11599,2025-08-01,Work From Home,8
919185,11599,2025-09-01,Present,8
919186,11599,2025-10-01,Present,8
919187,11599,2025-11-01,Present,8
919188,11599,2025-12-01,Present,8
