leave_id,employee_id,leave_type,start_date,leave_days,leave_status
952996,13863,Sick,2025-11-29,1,Approved
952997,12751,Casual,2025-05-04,2,Approved
952998,10364,Casual,2025-08-31,1,Approved
952999,12663,Casual,2025-05-11,3,Approved
953000,11644,Earned,2025-11-22,2,Rejected
953001,10842,Earned,2025-03-23,1,Approved
953002,13568,Earned,2025-02-07,4,Approved
953003,11224,Casual,2025-04-07,1,Approved
953004,10406,Sick,2025-05-12,1,Approved
953005,11687,Casual,2025-01-22,3,Approved
953006,14346,Casual,2025-05-28,1,Rejected
953007,13243,Casual,2025-01-17,4,Approved
953008,12066,Casual,2025-07-02,1,Approved
953009,12703,Casual,2025-01-22,1,Approved
953010,13971,Sick,2025-02-01,2,Approved
953011,13079,Sick,2025-09-04,1,Rejected
953012,12665,Earned,2025-11-25,3,Approved
953013,14082,Casual,2025-03-01,3,Rejected
953014,12941,Casual,2025-04-24,3,Approved
953015,11535,Sick,2025-09-01,1,Approved
953016,14503,Earned,2025-10-22,1,Rejected
953017,10935,Unpaid,2025-05-16,3,Approved
953018,14828,Earned,2025-08-14,4,Approved
953019,10975,Casual,2025-01-21,1,Approved
953020,12991,Earned,2025-08-01,2,Approved
953021,11930,Sick,2025-11-09,3,Approved
953022,10818,Casual,2025-04-21,3,Rejected
953023,13721,Earned,2025-05-02,1,Approved
953024,11249,Earned,2025-06-17,1,Rejected
953025,13288,Sick,2025-10-14,1,Pending
953026,13112,Sick,2025-06-11,2,Approved
953027,12199,Earned,2025-01-02,1,Approved
953028,11110,Unpaid,2025-12-30,4,Approved
953029,14505,Earned,2025-10-11,1,Pending
953030,11087,Casual,2025-07-29,2,Approved
953031,14229,Earned,2025-04-20,1,Approved
953032,11859,Earned,2025-04-29,2,Rejected
953033,10365,Casual,2025-10-16,1,Approved
953034,14886,Casual,2025-11-07,2,Rejected
953035,10187,Earned,2025-10-15,4,Approved
953036,10057,Casual,2025-05-07,3,Approved
953037,11335,Casual,2025-05-31,1,Rejected
953038,12784,Unpaid,2025-08-10,1,Approved
953039,14626,Casual,2025-02-07,2,Approved
953040,11435,Casual,2025-10-11,1,Approved
953041,10232,Casual,2025-04-12,2,Approved
953042,10042,Earned,2025-06-03,2,Approved
953043,12749,Earned,2025-08-14,1,Approved
953044,10472,Earned,2025-09-07,1,Approved
953045,12188,Casual,2025-12-22,3,Approved
953046,13435,Casual,2025-06-13,5,Pending
953047,13883,Earned,2025-07-26,1,Approved
953048,14820,Sick,2025-05-25,1,Rejected
953049,13968,Earned,2025-07-24,1,Approved
953050,12429,Unpaid,2025-11-10,5,Rejected
953051,14829,Casual,2025-09-11,5,Approved
953052,14544,Earned,2025-09-12,1,Approved
953053,10775,Earned,2025-09-22,1,Approved
953054,11571,Earned,2025-09-27,1,Approved
953055,13641,Earned,2025-10-23,2,Rejected
953056,10780,Earned,2025-05-08,1,Pending
953057,12208,Casual,2025-10-11,4,Approved
953058,13868,Casual,2025-05-23,1,Approved
953059,14063,Casual,2025-07-28,2,Rejected
953060,12623,Casual,2025-10-09,3,Approved
953061,13762,Sick,2025-03-16,1,Approved
953062,14511,Earned,2025-01-29,1,Approved
953063,12649,Sick,2025-06-16,2,Approved
953064,12796,Earned,2025-06-22,2,Rejected
953065,10230,Sick,2025-05-16,2,Approved
953066,12992,Sick,2025-01-05,2,Approved
953067,11951,Earned,2025-04-28,3,Approved
953068,12208,Earned,2025-10-08,4,Approved
953069,10765,Earned,2025-01-09,3,Approved
953070,13849,Casual,2025-02-15,3,Approved
953071,11469,Casual,2025-02-20,1,Rejected
953072,10457,Earned,2025-11-24,1,Approved
953073,14531,Sick,2025-08-29,1,Approved
953074,14973,Earned,2025-06-23,1,Approved
953075,11438,Sick,2025-03-23,2,Approved
953076,13567,Earned,2025-03-16,2,Approved
953077,14882,Casual,2025-03-25,1,Rejected
953078,14860,Sick,2025-06-04,5,Approved
953079,12539,Sick,2025-10-20,3,Approved
953080,12342,Casual,2025-12-02,3,Approved
953081,14751,Earned,2025-04-24,2,Approved
953082,12732,Earned,2025-05-13,1,Approved
953083,10895,Casual,2025-06-26,1,Approved
953084,14375,Earned,2025-02-19,1,Rejected
953085,14262,Earned,2025-11-15,3,Pending
953086,11883,Earned,2025-09-22,1,Approved
953087,14916,Sick,2025-03-19,1,Approved
953088,13919,Sick,2025-10-06,4,Approved
953089,10743,Sick,2025-02-28,3,Approved
953090,12674,Earned,2025-03-28,1,Approved
953091,11772,Sick,2025-08-02,1,Rejected
953092,12388,Casual,2025-06-01,1,Approved
953093,14646,Sick,2025-07-21,1,Approved
953094,11921,Earned,2025-02-07,2,Approved
953095,14981,Sick,2025-12-31,2,Approved
953096,11773,Earned,2025-06-30,2,Approved
953097,12779,Earned,2025-11-30,2,Approved
953098,13654,Casual,2025-01-22,3,Approved
953099,12539,Sick,2025-12-26,1,Approved
953100,13714,Sick,2025-11-25,1,Approved
953101,10867,Sick,2025-02-27,3,Approved
953102,10519,Sick,2025-04-13,3,Approved
953103,10531,Earned,2025-04-23,3,Approved
953104,12926,Casual,2025-01-08,1,Approved
953105,11647,Casual,2025-12-20,1,Pending
953106,10395,Earned,2025-06-15,1,Approved
953107,12960,Unpaid,2025-10-09,4,Pending
953108,12568,Unpaid,2025-10-18,1,Approved
953109,13357,Earned,2025-10-23,2,Approved
953110,13415,Earned,2025-03-02,2,Approved
953111,13407,Earned,2025-12-26,1,Approved
953112,12024,Earned,2025-02-01,3,Approved
953113,12106,Earned,2025-01-26,1,Approved
953114,13714,Earned,2025-05-02,1,Approved
953115,12528,Earned,2025-02-18,1,Approved
953116,10622,Casual,2025-02-15,1,Approved
953117,13147,Casual,2025-02-13,3,Approved
953118,10696,Earned,2025-06-16,1,Approved
953119,11941,Unpaid,2025-07-20,2,Rejected
953120,14582,Earned,2025-03-24,2,Rejected
953121,14604,Sick,2025-11-07,1,Approved
953122,13970,Earned,2025-12-17,1,Approved
953123,12710,Earned,2025-03-04,3,Approved
953124,12871,Sick,2025-09-15,4,Approved
953125,11206,Casual,2025-08-30,1,Approved
953126,14138,Sick,2025-04-30,1,Approved
953127,10234,Sick,2025-08-22,5,Approved
953128,13258,Earned,2025-09-07,2,Approved
953129,13830,Earned,2025-12-28,1,Approved
953130,13729,Earned,2025-06-24,1,Approved
953131,11027,Sick,2025-02-13,2,Rejected
953132,14245,Casual,2025-03-12,2,Approved
953133,11984,Sick,2025-11-17,3,Approved
953134,13090,Earned,2025-02-03,1,Approved
953135,12389,Earned,2025-05-26,5,Approved
953136,13909,Casual,2025-03-28,3,Approved
953137,13904,Unpaid,2025-08-13,4,Approved
953138,12872,Earned,2025-04-26,1,Approved
953139,13079,Casual,2025-09-11,3,Approved
953140,12776,Earned,2025-05-27,2,Approved
953141,10594,Casual,2025-11-28,1,Approved
953142,13988,Earned,2025-12-15,3,Rejected
953143,10339,Earned,2025-04-05,3,Approved
953144,13657,Earned,2025-11-14,2,Approved
953145,13115,Unpaid,2025-01-25,5,Pending
953146,11797,Casual,2025-06-25,2,Pending
953147,14023,Earned,2025-09-13,2,Approved
953148,12559,Casual,2025-06-27,2,Approved
953149,10879,Casual,2025-05-04,2,Approved
953150,14798,Casual,2025-09-23,4,Approved
953151,11784,Casual,2025-02-07,4,Pending
953152,11612,Earned,2025-06-06,2,Approved
953153,14746,Casual,2025-11-05,3,Approved
953154,11123,Earned,2025-09-17,1,Approved
953155,11130,Earned,2025-08-24,5,Approved
953156,10125,Earned,2025-12-26,2,Pending
953157,12847,Casual,2025-02-11,4,Rejected
953158,14958,Earned,2025-01-07,2,Approved
953159,13276,Earned,2025-04-24,1,Approved
953160,14372,Earned,2025-10-18,1,Approved
953161,12419,Earned,2025-01-25,2,Approved
953162,11483,Unpaid,2025-01-16,2,Rejected
953163,14772,Sick,2025-11-03,3,Pending
953164,12377,Casual,2025-01-15,1,Approved
953165,11414,Earned,2025-12-27,4,Approved
953166,10644,Casual,2025-03-13,1,Approved
953167,13924,Sick,2025-06-18,3,Pending
953168,14470,Earned,2025-01-19,2,Approved
953169,12786,Earned,2025-02-25,3,Approved
953170,11460,Earned,2025-03-06,2,Rejected
953171,12787,Unpaid,2025-12-02,3,Approved
953172,13327,Unpaid,2025-08-25,2,Approved
953173,11328,Casual,2025-10-22,2,Approved
953174,13995,Unpaid,2025-08-19,1,Rejected
953175,10489,Unpaid,2025-01-22,3,Approved
953176,11654,Unpaid,2025-09-04,1,Pending
953177,12733,Earned,2025-10-10,2,Approved
953178,10863,Earned,2025-05-20,1,Pending
953179,13780,Sick,2025-11-26,5,Approved
953180,12963,Sick,2025-11-21,1,Approved
953181,14649,Earned,2025-03-09,2,Approved
953182,13564,Earned,2025-05-13,3,Approved
953183,13354,Casual,2025-09-06,5,Approved
953184,14954,Earned,2025-11-11,1,Approved
953185,11882,Sick,2025-07-17,3,Approved
953186,12644,Earned,2025-05-18,1,Rejected
953187,12770,Earned,2025-01-22,1,Rejected
953188,12125,Earned,2025-05-14,2,Approved
953189,14836,Casual,2025-12-04,1,Approved
953190,11519,Earned,2025-11-18,2,Approved
953191,14417,Earned,2025-02-06,2,Approved
953192,10080,Earned,2025-07-24,1,Approved
953193,11369,Sick,2025-04-18,1,Pending
953194,13292,Casual,2025-08-22,1,Approved
953195,14871,Unpaid,2025-09-06,2,Approved
953196,11112,Casual,2025-03-02,2,Approved
953197,10504,Sick,2025-12-11,1,Approved
953198,14578,Sick,2025-04-30,1,Pending
953199,10078,Sick,2025-11-06,2,Approved
953200,12487,Sick,2025-10-17,1,Approved
953201,11101,Earned,2025-04-20,3,Approved
953202,13825,Earned,2025-11-02,2,Approved
953203,10259,Casual,2025-05-27,1,Pending
953204,10488,Earned,2025-03-11,1,Approved
953205,12160,Earned,2025-01-11,4,Approved
953206,10391,Casual,2025-02-10,2,Pending
953207,12673,Earned,2025-10-22,3,Approved
953208,12533,Sick,2025-08-03,3,Approved
953209,14999,Sick,2025-11-04,2,Approved
953210,12495,Unpaid,2025-08-06,1,Approved
953211,14582,Casual,2025-09-03,2,Approved
953212,12611,Casual,2025-09-04,1,Rejected
953213,11372,Earned,2025-04-27,2,Approved
953214,14908,Sick,2025-11-26,1,Approved
953215,14482,Sick,2025-11-14,5,Approved
953216,14270,Earned,2025-09-13,4,Approved
953217,13867,Sick,2025-01-09,3,Pending
953218,14101,Sick,2025-01-18,1,Approved
953219,13806,Earned,2025-04-07,2,Approved
953220,12641,Earned,2025-03-06,3,Approved
953221,14032,Casual,2025-10-10,2,Approved
953222,12901,Earned,2025-11-20,3,Approved
953223,14426,Earned,2025-01-27,2,Pending
953224,11208,Casual,2025-09-11,2,Approved
953225,14629,Sick,2025-04-18,2,Approved
953226,11282,Sick,2025-09-13,1,Approved
953227,10943,Casual,2025-03-23,4,Approved
953228,13028,Sick,2025-06-21,1,Approved
953229,12086,Earned,2025-07-09,1,Approved
953230,12249,Unpaid,2025-09-28,2,Approved
953231,14115,Earned,2025-12-17,4,Approved
953232,12714,Casual,2025-01-12,1,Approved
953233,11564,Casual,2025-11-30,1,Rejected
953234,10553,Sick,2025-04-11,2,Approved
953235,11109,Unpaid,2025-12-31,3,Approved
953236,12053,Casual,2025-01-18,2,Approved
953237,11896,Sick,2025-08-01,2,Approved
953238,13774,Unpaid,2025-06-18,4,Approved
953239,11522,Sick,2025-05-16,2,Approved
953240,12672,Unpaid,2025-03-05,1,Approved
953241,11055,Earned,2025-08-06,1,Approved
953242,10407,Casual,2025-04-29,2,Approved
953243,11227,Casual,2025-01-13,1,Approved
953244,12780,Casual,2025-01-10,1,Rejected
953245,12494,Sick,2025-09-14,1,Approved
953246,10522,Earned,2025-06-05,4,Approved
953247,10861,Casual,2025-01-21,1,Approved
953248,13788,Casual,2025-12-08,2,Approved
953249,10276,Casual,2025-03-21,3,Approved
953250,12937,Unpaid,2025-06-10,2,Approved
953251,10035,Casual,2025-03-16,3,Approved
953252,13405,Earned,2025-02-08,4,Approved
953253,12868,Sick,2025-08-15,1,Approved
953254,14111,Earned,2025-11-01,1,Rejected
953255,13870,Sick,2025-07-19,1,Approved
953256,10042,Casual,2025-10-14,4,Rejected
953257,10775,Casual,2025-11-17,2,Approved
953258,12088,Sick,2025-09-08,3,Approved
953259,12361,Casual,2025-03-14,4,Pending
953260,11272,Earned,2025-03-21,1,Approved
953261,11960,Casual,2025-12-11,1,Approved
953262,11451,Sick,2025-01-19,1,Approved
953263,14517,Earned,2025-04-23,5,Approved
953264,14327,Sick,2025-08-05,1,Pending
953265,10722,Sick,2025-04-05,2,Rejected
953266,13407,Sick,2025-10-31,1,Approved
953267,10206,Sick,2025-01-27,2,Approved
953268,13457,Earned,2025-06-17,3,Approved
953269,10283,Casual,2025-03-26,2,Pending
953270,11304,Sick,2025-06-18,2,Rejected
953271,14155,Sick,2025-06-22,1,Approved
953272,11849,Sick,2025-08-23,2,Pending
953273,13644,Earned,2025-07-18,1,Approved
953274,11009,Unpaid,2025-02-22,1,Approved
953275,12503,Casual,2025-11-19,1,Approved
953276,13633,Casual,2025-11-29,1,Pending
953277,14003,Sick,2025-12-22,1,Pending
953278,13405,Earned,2025-09-01,1,Pending
953279,13316,Unpaid,2025-11-02,1,Approved
953280,12450,Casual,2025-10-22,1,Approved
953281,13655,Sick,2025-08-29,2,Approved
953282,11976,Earned,2025-11-15,2,Approved
953283,10643,Sick,2025-11-14,1,Approved
953284,11108,Sick,2025-08-14,1,Approved
953285,10075,Sick,2025-02-22,2,Rejected
953286,12074,Earned,2025-04-16,1,Approved
953287,10696,Earned,2025-08-13,2,Approved
953288,10018,Unpaid,2025-11-13,3,Approved
953289,13780,Casual,2025-06-14,1,Approved
953290,14953,Sick,2025-09-05,3,Approved
953291,13440,Sick,2025-06-29,2,Approved
953292,11159,Earned,2025-01-02,1,Approved
953293,11936,Earned,2025-05-23,2,Approved
953294,12383,Casual,2025-03-27,3,Approved
953295,14657,Earned,2025-04-19,3,Approved
953296,10978,Earned,2025-05-09,2,Approved
953297,12440,Sick,2025-06-08,1,Approved
953298,14060,Earned,2025-01-17,1,Approved
953299,11690,Casual,2025-08-29,1,Approved
953300,13060,Earned,2025-04-18,1,Approved
953301,11498,Sick,2025-02-18,1,Approved
953302,12222,Earned,2025-12-08,2,Rejected
953303,10518,Casual,2025-03-11,1,Approved
953304,12212,Earned,2025-08-10,2,Approved
953305,10681,Earned,2025-06-09,2,Approved
953306,12762,Casual,2025-08-16,2,Approved
953307,14151,Sick,2025-10-28,1,Approved
953308,12179,Earned,2025-12-05,1,Approved
953309,10959,Sick,2025-11-18,1,Approved
953310,11681,Unpaid,2025-11-04,3,Rejected
953311,14664,Casual,2025-08-20,3,Approved
953312,14124,Casual,2025-01-24,1,Approved
953313,14225,Earned,2025-12-26,2,Approved
953314,13435,Casual,2025-02-04,3,Pending
953315,12840,Earned,2025-06-16,1,Pending
953316,11021,Sick,2025-11-11,2,Approved
953317,11762,Casual,2025-07-02,3,Pending
953318,14396,Sick,2025-03-25,1,Approved
953319,11590,Unpaid,2025-12-27,1,Pending
953320,10213,Earned,2025-10-11,4,Approved
953321,10545,Sick,2025-04-19,1,Rejected
953322,14267,Sick,2025-12-10,1,Rejected
953323,14809,Earned,2025-10-25,2,Approved
953324,14560,Earned,2025-02-25,3,Approved
953325,10865,Casual,2025-05-10,5,Approved
953326,14647,Earned,2025-06-19,2,Approved
953327,13302,Sick,2025-01-04,1,Approved
953328,14860,Casual,2025-03-25,1,Rejected
953329,10530,Earned,2025-02-15,2,Approved
953330,12229,Unpaid,2025-03-19,5,Rejected
953331,11557,Earned,2025-05-07,5,Approved
953332,10044,Earned,2025-02-07,2,Approved
953333,13786,Earned,2025-05-19,1,Approved
953334,12365,Earned,2025-02-01,1,Rejected
953335,12054,Sick,2025-12-30,4,Approved
953336,11279,Casual,2025-03-06,2,Approved
953337,12461,Earned,2025-03-15,1,Approved
953338,12193,Earned,2025-10-19,2,Approved
953339,10215,Earned,2025-11-28,2,Approved
953340,10267,Earned,2025-10-10,3,Approved
953341,13931,Casual,2025-12-06,1,Pending
953342,11888,Casual,2025-06-12,3,Approved
953343,11355,Sick,2025-08-29,1,Approved
953344,13899,Casual,2025-02-20,1,Approved
953345,10989,Earned,2025-05-30,2,Approved
953346,10617,Casual,2025-11-07,3,Approved
953347,12818,Casual,2025-05-13,3,Approved
953348,11432,Earned,2025-07-13,1,Approved
953349,13687,Sick,2025-01-11,2,Approved
953350,11702,Earned,2025-03-11,1,Approved
953351,12637,Casual,2025-06-25,2,Pending
953352,14650,Casual,2025-08-03,2,Approved
953353,13590,Sick,2025-01-24,1,Approved
953354,14665,Casual,2025-08-13,4,Approved
953355,10992,Earned,2025-08-29,2,Approved
953356,13950,Earned,2025-12-12,1,Pending
953357,12865,Sick,2025-04-01,2,Approved
953358,10035,Casual,2025-09-16,3,Approved
953359,10548,Earned,2025-05-24,1,Approved
953360,14897,Earned,2025-02-05,4,Approved
953361,10794,Casual,2025-06-10,1,Approved
953362,13867,Casual,2025-07-15,2,Approved
953363,14686,Unpaid,2025-08-08,2,Approved
953364,10117,Earned,2025-03-15,3,Approved
953365,11781,Casual,2025-04-28,1,Approved
953366,13272,Earned,2025-05-23,3,Pending
953367,11184,Casual,2025-11-10,2,Approved
953368,11432,Earned,2025-03-22,3,Pending
953369,10981,Earned,2025-04-05,2,Pending
953370,12085,Sick,2025-08-01,3,Approved
953371,14924,Sick,2025-09-01,3,Rejected
953372,13285,Unpaid,2025-01-10,1,Approved
953373,13432,Earned,2025-08-02,5,Approved
953374,12541,Earned,2025-01-12,5,Approved
953375,11316,Casual,2025-06-08,5,Approved
953376,11903,Sick,2025-12-21,1,Approved
953377,13452,Earned,2025-01-05,3,Approved
953378,12412,Earned,2025-09-24,2,Approved
953379,14154,Earned,2025-06-24,5,Approved
953380,11009,Sick,2025-02-23,2,Approved
953381,13881,Earned,2025-06-13,2,Approved
953382,14765,Sick,2025-12-01,1,Approved
953383,12669,Casual,2025-11-23,1,Approved
953384,10393,Earned,2025-04-27,2,Approved
953385,10927,Earned,2025-09-05,1,Pending
953386,10268,Casual,2025-08-12,1,Approved
953387,11577,Sick,2025-06-13,3,Approved
953388,12267,Casual,2025-01-11,5,Approved
953389,14815,Sick,2025-03-19,5,Approved
953390,13557,Earned,2025-10-12,2,Pending
953391,10259,Earned,2025-04-29,2,Approved
953392,12107,Sick,2025-10-19,1,Rejected
953393,14865,Sick,2025-05-13,1,Approved
953394,11389,Casual,2025-03-02,2,Approved
953395,13847,Sick,2025-07-02,1,Approved
953396,10873,Earned,2025-02-02,4,Approved
953397,10866,Earned,2025-05-23,1,Approved
953398,14541,Earned,2025-04-08,2,Approved
953399,13879,Earned,2025-01-24,4,Pending
953400,11341,Sick,2025-06-14,2,Pending
953401,12442,Earned,2025-06-18,1,Rejected
953402,14932,Earned,2025-03-15,2,Approved
953403,13637,Casual,2025-07-16,2,Approved
953404,12671,Earned,2025-12-30,3,Approved
953405,11021,Casual,2025-09-13,1,Approved
953406,10214,Casual,2025-11-17,4,Approved
953407,13990,Earned,2025-04-16,1,Approved
953408,10969,Earned,2025-02-17,2,Approved
953409,12654,Earned,2025-08-12,2,Approved
953410,10681,Sick,2025-12-16,2,Approved
953411,11586,Casual,2025-09-01,1,Pending
953412,12562,Casual,2025-12-13,2,Approved
953413,13137,Sick,2025-07-08,1,Approved
953414,11055,Earned,2025-04-16,1,Approved
953415,12872,Sick,2025-11-28,4,Approved
953416,11721,Casual,2025-02-21,2,Approved
953417,11230,Sick,2025-02-15,3,Approved
953418,11794,Casual,2025-02-12,1,Approved
953419,11026,Unpaid,2025-07-27,2,Approved
953420,11276,Earned,2025-07-31,2,Approved
953421,11818,Sick,2025-08-12,1,Approved
953422,13897,Sick,2025-05-12,5,Approved
953423,10763,Earned,2025-03-18,2,Approved
953424,13276,Unpaid,2025-11-05,1,Pending
953425,14405,Sick,2025-03-24,2,Approved
953426,12241,Casual,2025-02-03,3,Approved
953427,11661,Unpaid,2025-04-16,1,Approved
953428,11159,Unpaid,2025-06-16,2,Approved
953429,13527,Earned,2025-11-13,4,Approved
953430,12922,Earned,2025-06-28,1,Approved
953431,11829,Casual,2025-08-17,1,Approved
953432,13662,Casual,2025-12-13,5,Pending
953433,12023,Earned,2025-11-15,1,Approved
953434,14064,Earned,2025-02-18,2,Approved
953435,12816,Casual,2025-04-26,2,Approved
953436,12739,Earned,2025-09-01,2,Approved
953437,10043,Sick,2025-08-28,1,Rejected
953438,12173,Earned,2025-08-08,1,Approved
953439,13709,Casual,2025-03-03,1,Approved
953440,12394,Earned,2025-04-17,2,Approved
953441,10832,Earned,2025-01-25,1,Pending
953442,13683,Sick,2025-05-23,1,Approved
953443,11356,Earned,2025-11-27,1,Approved
953444,10353,Earned,2025-11-08,3,Rejected
953445,12483,Sick,2025-02-02,1,Pending
953446,12436,Earned,2025-07-14,2,Approved
953447,12517,Unpaid,2025-12-31,5,Approved
953448,13342,Earned,2025-05-08,1,Approved
953449,11109,Casual,2025-10-07,1,Pending
953450,11367,Earned,2025-09-28,2,Approved
953451,11318,Earned,2025-05-27,1,Approved
953452,14278,Casual,2025-01-25,1,Approved
953453,10654,Earned,2025-01-30,2,Approved
953454,12677,Earned,2025-05-25,2,Approved
953455,13640,Earned,2025-08-18,3,Approved
953456,10557,Earned,2025-12-04,2,Approved
953457,12316,Casual,2025-06-01,1,Approved
953458,13373,Earned,2025-03-13,3,Pending
953459,10605,Sick,2025-06-09,1,Rejected
953460,12456,Casual,2025-04-15,1,Pending
953461,10460,Sick,2025-10-28,1,Approved
953462,10093,Casual,2025-10-21,1,Rejected
953463,13147,Earned,2025-04-30,1,Approved
953464,13507,Earned,2025-07-19,5,Approved
953465,10154,Earned,2025-06-03,1,Approved
953466,12853,Casual,2025-09-20,1,Approved
953467,12352,Casual,2025-06-19,4,Approved
953468,12417,Casual,2025-10-11,1,Approved
953469,10739,Unpaid,2025-10-23,4,Approved
953470,11116,Sick,2025-04-18,1,Approved
953471,13025,Casual,2025-06-12,1,Approved
953472,11469,Sick,2025-04-17,1,Approved
953473,12508,Unpaid,2025-08-16,2,Approved
953474,12845,Unpaid,2025-09-06,5,Approved
953475,11816,Earned,2025-10-30,3,Approved
953476,10520,Sick,2025-02-06,3,Approved
953477,11372,Casual,2025-06-01,2,Approved
953478,11119,Casual,2025-08-18,2,Approved
953479,12312,Casual,2025-09-21,2,Rejected
953480,12085,Casual,2025-06-30,1,Rejected
953481,11286,Earned,2025-01-19,5,Approved
953482,14084,Sick,2025-08-22,4,Approved
953483,10238,Earned,2025-07-23,4,Approved
953484,11229,Sick,2025-07-13,1,Approved
953485,14327,Sick,2025-05-08,3,Approved
953486,14867,Earned,2025-12-22,2,Approved
953487,10179,Earned,2025-10-18,2,Pending
953488,13976,Unpaid,2025-06-19,1,Approved
953489,13292,Sick,2025-12-31,2,Pending
953490,14212,Earned,2025-08-10,2,Approved
953491,13886,Earned,2025-01-04,2,Rejected
953492,12267,Earned,2025-09-01,2,Pending
953493,10987,Casual,2025-03-16,1,Approved
953494,12749,Sick,2025-06-14,1,Approved
953495,12303,Earned,2025-03-27,3,Approved
953496,10623,Casual,2025-08-01,2,Approved
953497,14272,Sick,2025-03-12,2,Approved
953498,14674,Earned,2025-05-06,1,Approved
953499,13179,Sick,2025-03-24,4,Rejected
953500,12744,Sick,2025-09-15,2,Rejected
953501,13366,Sick,2025-07-01,2,Rejected
953502,13923,Unpaid,2025-03-06,1,Approved
953503,10944,Earned,2025-12-06,2,Rejected
953504,12291,Earned,2025-02-03,3,Approved
953505,11946,Sick,2025-07-19,1,Approved
953506,11910,Casual,2025-10-15,4,Approved
953507,10918,Sick,2025-11-29,1,Pending
953508,14320,Sick,2025-04-10,1,Pending
953509,14001,Casual,2025-12-08,2,Approved
953510,11696,Sick,2025-05-03,2,Approved
953511,10475,Sick,2025-05-14,1,Rejected
953512,10965,Earned,2025-10-18,1,Approved
953513,10523,Earned,2025-12-16,1,Approved
953514,14578,Casual,2025-11-10,2,Approved
953515,10807,Earned,2025-06-28,1,Approved
953516,12360,Earned,2025-07-01,4,Approved
953517,10051,Earned,2025-01-29,2,Approved
953518,12632,Casual,2025-03-15,2,Approved
953519,11811,Sick,2025-01-09,2,Approved
953520,13672,Casual,2025-11-11,1,Approved
953521,13751,Casual,2025-09-22,1,Approved
953522,11089,Earned,2025-07-27,1,Approved
953523,12130,Earned,2025-08-02,3,Pending
953524,14912,Earned,2025-02-15,2,Approved
953525,13557,Unpaid,2025-09-11,1,Approved
953526,14103,Casual,2025-06-13,1,Approved
953527,14669,Casual,2025-10-07,1,Approved
953528,13382,Earned,2025-06-07,1,Approved
953529,10511,Earned,2025-12-29,2,Approved
953530,12478,Earned,2025-01-07,1,Approved
953531,12393,Earned,2025-07-06,4,Approved
953532,11521,Casual,2025-11-03,2,Pending
953533,10233,Sick,2025-10-08,3,Approved
953534,11091,Earned,2025-03-16,5,Approved
953535,13980,Earned,2025-10-12,1,Approved
953536,13278,Earned,2025-07-04,3,Rejected
953537,12414,Casual,2025-04-23,2,Approved
953538,13544,Earned,2025-06-12,4,Approved
953539,14586,Unpaid,2025-11-25,2,Approved
953540,12803,Casual,2025-09-22,2,Rejected
953541,11570,Casual,2025-11-08,1,Rejected
953542,11743,Unpaid,2025-07-13,1,Approved
953543,10845,Earned,2025-03-05,1,Approved
953544,11689,Sick,2025-02-26,1,Rejected
953545,13266,Casual,2025-12-13,1,Approved
953546,10630,Casual,2025-02-10,2,Approved
953547,14642,Casual,2025-04-17,1,Approved
953548,14065,Unpaid,2025-10-06,1,Pending
953549,13747,Casual,2025-03-25,2,Approved
953550,13507,Sick,2025-04-16,1,Approved
953551,10588,Earned,2025-05-12,2,Approved
953552,13233,Earned,2025-08-25,3,Approved
953553,13107,Casual,2025-11-26,1,Approved
953554,14652,Earned,2025-12-28,5,Pending
953555,14418,Earned,2025-04-05,1,Approved
953556,13828,Unpaid,2025-06-12,1,Pending
953557,11845,Sick,2025-02-17,1,Approved
953558,11110,Unpaid,2025-08-12,1,Pending
953559,13856,Sick,2025-12-08,2,Approved
953560,11453,Sick,2025-05-23,3,Approved
953561,14682,Unpaid,2025-02-18,1,Approved
953562,14389,Earned,2025-09-29,1,Approved
953563,14305,Casual,2025-04-19,2,Approved
953564,14815,Casual,2025-05-17,1,Approved
953565,11311,Casual,2025-08-03,2,Approved
953566,10557,Earned,2025-11-17,2,Pending
953567,12198,Casual,2025-05-26,1,Approved
953568,12994,Earned,2025-08-24,2,Approved
953569,13530,Unpaid,2025-10-21,2,Rejected
953570,14898,Casual,2025-01-22,1,Approved
953571,14364,Sick,2025-02-15,2,Approved
953572,12621,Sick,2025-11-05,1,Approved
953573,14331,Earned,2025-05-17,2,Approved
953574,13915,Earned,2025-02-24,2,Approved
953575,11529,Earned,2025-05-28,2,Approved
953576,14243,Casual,2025-07-15,1,Pending
953577,11842,Earned,2025-02-13,1,Rejected
953578,12892,Casual,2025-03-28,1,Rejected
953579,14519,Sick,2025-04-18,2,Approved
953580,13943,Casual,2025-03-11,1,Approved
953581,13093,Earned,2025-07-20,1,Approved
953582,13629,Casual,2025-06-26,1,Approved
953583,12896,Sick,2025-12-25,4,Approved
953584,14207,Earned,2025-10-16,3,Approved
953585,12835,Casual,2025-09-25,1,Approved
953586,13883,Earned,2025-12-29,3,Rejected
953587,13515,Unpaid,2025-09-09,1,Approved
953588,13252,Earned,2025-02-10,2,Approved
953589,11382,Casual,2025-06-17,2,Approved
953590,13590,Sick,2025-02-21,3,Approved
953591,11021,Unpaid,2025-02-04,1,Approved
953592,14310,Casual,2025-04-17,2,Approved
953593,11711,Earned,2025-09-08,2,Approved
953594,13393,Sick,2025-05-12,3,Approved
953595,12764,Earned,2025-11-14,2,Approved
